r_bohr,u_c
5.60600,-2.63632461e-05
5.60800,-2.62395650e-05
5.61000,-2.61164630e-05
5.61200,-2.59939372e-05
5.61400,-2.58719851e-05
5.61600,-2.57506040e-05
5.61800,-2.56297911e-05
5.62000,-2.55095438e-05
5.62200,-2.53898596e-05
5.62400,-2.52707357e-05
5.62600,-2.51521695e-05
5.62800,-2.50341585e-05
5.63000,-2.49167001e-05
5.63200,-2.47997916e-05
5.63400,-2.46834305e-05
5.63600,-2.45676142e-05
5.63800,-2.44523402e-05
5.64000,-2.43376060e-05
5.64200,-2.42234091e-05
5.64400,-2.41097468e-05
5.64600,-2.39966168e-05
5.64800,-2.38840166e-05
5.65000,-2.37719436e-05
5.65200,-2.36603954e-05
5.65400,-2.35493696e-05
5.65600,-2.34388637e-05
5.65800,-2.33288753e-05
5.66000,-2.32194020e-05
5.66200,-2.31104414e-05
5.66400,-2.30019910e-05
5.66600,-2.28940485e-05
5.66800,-2.27866115e-05
5.67000,-2.26796777e-05
5.67200,-2.25732447e-05
5.67400,-2.24673101e-05
5.67600,-2.23618717e-05
5.67800,-2.22569271e-05
5.68000,-2.21524740e-05
5.68200,-2.20485102e-05
5.68400,-2.19450332e-05
5.68600,-2.18420409e-05
5.68800,-2.17395310e-05
5.69000,-2.16375013e-05
5.69200,-2.15359494e-05
5.69400,-2.14348732e-05
5.69600,-2.13342704e-05
5.69800,-2.12341388e-05
5.70000,-2.11344763e-05
5.70200,-2.10352806e-05
5.70400,-2.09365496e-05
5.70600,-2.08382810e-05
5.70800,-2.07404728e-05
5.71000,-2.06431227e-05
5.71200,-2.05462286e-05
5.71400,-2.04497884e-05
5.71600,-2.03538001e-05
5.71800,-2.02582613e-05
5.72000,-2.01631702e-05
5.72200,-2.00685245e-05
5.72400,-1.99743221e-05
5.72600,-1.98805611e-05
5.72800,-1.97872394e-05
5.73000,-1.96943549e-05
5.73200,-1.96019055e-05
5.73400,-1.95098892e-05
5.73600,-1.94183040e-05
5.73800,-1.93271479e-05
5.74000,-1.92364189e-05
5.74200,-1.91461150e-05
5.74400,-1.90562342e-05
5.74600,-1.89667745e-05
5.74800,-1.88777339e-05
5.75000,-1.87891105e-05
5.75200,-1.87009024e-05
5.75400,-1.86131076e-05
5.75600,-1.85257241e-05
5.75800,-1.84387501e-05
5.76000,-1.83521836e-05
5.76200,-1.82660227e-05
5.76400,-1.81802656e-05
5.76600,-1.80949103e-05
5.76800,-1.80099549e-05
5.77000,-1.79253977e-05
5.77200,-1.78412367e-05
5.77400,-1.77574701e-05
5.77600,-1.76740960e-05
5.77800,-1.75911126e-05
5.78000,-1.75085180e-05
5.78200,-1.74263106e-05
5.78400,-1.73444884e-05
5.78600,-1.72630496e-05
5.78800,-1.71819925e-05
5.79000,-1.71013152e-05
5.79200,-1.70210161e-05
5.79400,-1.69410932e-05
5.79600,-1.68615450e-05
5.79800,-1.67823695e-05
5.80000,-1.67035651e-05
5.80200,-1.66251301e-05
5.80400,-1.65470626e-05
5.80600,-1.64693611e-05
5.80800,-1.63920237e-05
5.81000,-1.63150488e-05
5.81200,-1.62384347e-05
5.81400,-1.61621796e-05
5.81600,-1.60862820e-05
5.81800,-1.60107401e-05
5.82000,-1.59355524e-05
5.82200,-1.58607170e-05
5.82400,-1.57862324e-05
5.82600,-1.57120969e-05
5.82800,-1.56383090e-05
5.83000,-1.55648669e-05
5.83200,-1.54917691e-05
5.83400,-1.54190139e-05
5.83600,-1.53465998e-05
5.83800,-1.52745251e-05
5.84000,-1.52027883e-05
5.84200,-1.51313878e-05
5.84400,-1.50603219e-05
5.84600,-1.49895893e-05
5.84800,-1.49191882e-05
5.85000,-1.48491171e-05
5.85200,-1.47793746e-05
5.85400,-1.47099590e-05
5.85600,-1.46408688e-05
5.85800,-1.45721025e-05
5.86000,-1.45036587e-05
5.86200,-1.44355357e-05
5.86400,-1.43677320e-05
5.86600,-1.43002463e-05
5.86800,-1.42330770e-05
5.87000,-1.41662226e-05
5.87200,-1.40996816e-05
5.87400,-1.40334526e-05
5.87600,-1.39675341e-05
5.87800,-1.39019247e-05
5.88000,-1.38366229e-05
5.88200,-1.37716273e-05
5.88400,-1.37069365e-05
5.88600,-1.36425490e-05
5.88800,-1.35784633e-05
5.89000,-1.35146782e-05
5.89200,-1.34511922e-05
5.89400,-1.33880038e-05
5.89600,-1.33251118e-05
5.89800,-1.32625146e-05
5.90000,-1.32002110e-05
5.90200,-1.31381995e-05
5.90400,-1.30764789e-05
5.90600,-1.30150476e-05
5.90800,-1.29539044e-05
5.91000,-1.28930480e-05
5.91200,-1.28324769e-05
5.91400,-1.27721899e-05
5.91600,-1.27121856e-05
5.91800,-1.26524627e-05
5.92000,-1.25930199e-05
5.92200,-1.25338558e-05
5.92400,-1.24749692e-05
5.92600,-1.24163588e-05
5.92800,-1.23580232e-05
5.93000,-1.22999613e-05
5.93200,-1.22421716e-05
5.93400,-1.21846530e-05
5.93600,-1.21274041e-05
5.93800,-1.20704238e-05
5.94000,-1.20137106e-05
5.94200,-1.19572635e-05
5.94400,-1.19010812e-05
5.94600,-1.18451623e-05
5.94800,-1.17895057e-05
5.95000,-1.17341102e-05
5.95200,-1.16789745e-05
5.95400,-1.16240974e-05
5.95600,-1.15694777e-05
5.95800,-1.15151142e-05
5.96000,-1.14610057e-05
5.96200,-1.14071510e-05
5.96400,-1.13535489e-05
5.96600,-1.13001983e-05
5.96800,-1.12470979e-05
5.97000,-1.11942466e-05
5.97200,-1.11416432e-05
5.97400,-1.10892866e-05
5.97600,-1.10371756e-05
5.97800,-1.09853090e-05
5.98000,-1.09336857e-05
5.98200,-1.08823046e-05
5.98400,-1.08311646e-05
5.98600,-1.07802644e-05
5.98800,-1.07296031e-05
5.99000,-1.06791794e-05
5.99200,-1.06289923e-05
5.99400,-1.05790406e-05
5.99600,-1.05293232e-05
5.99800,-1.04798391e-05
6.00000,-1.04305872e-05
6.00200,-1.03815663e-05
6.00400,-1.03327755e-05
6.00600,-1.02842135e-05
6.00800,-1.02358794e-05
6.01000,-1.01877720e-05
6.01200,-1.01398904e-05
6.01400,-1.00922334e-05
6.01600,-1.00448000e-05
6.01800,-9.99758914e-06
6.02000,-9.95059981e-06
6.02200,-9.90383096e-06
6.02400,-9.85728156e-06
6.02600,-9.81095057e-06
6.02800,-9.76483697e-06
6.03000,-9.71893975e-06
6.03200,-9.67325789e-06
6.03400,-9.62779038e-06
6.03600,-9.58253623e-06
6.03800,-9.53749442e-06
6.04000,-9.49266397e-06
6.04200,-9.44804389e-06
6.04400,-9.40363319e-06
6.04600,-9.35943088e-06
6.04800,-9.31543601e-06
6.05000,-9.27164759e-06
6.05200,-9.22806465e-06
6.05400,-9.18468624e-06
6.05600,-9.14151139e-06
6.05800,-9.09853916e-06
6.06000,-9.05576859e-06
6.06200,-9.01319874e-06
6.06400,-8.97082868e-06
6.06600,-8.92865745e-06
6.06800,-8.88668414e-06
6.07000,-8.84490781e-06
6.07200,-8.80332755e-06
6.07400,-8.76194243e-06
6.07600,-8.72075154e-06
6.07800,-8.67975398e-06
6.08000,-8.63894883e-06
6.08200,-8.59833519e-06
6.08400,-8.55791217e-06
6.08600,-8.51767888e-06
6.08800,-8.47763442e-06
6.09000,-8.43777791e-06
6.09200,-8.39810847e-06
6.09400,-8.35862523e-06
6.09600,-8.31932731e-06
6.09800,-8.28021384e-06
6.10000,-8.24128397e-06
6.10200,-8.20253682e-06
6.10400,-8.16397155e-06
6.10600,-8.12558730e-06
6.10800,-8.08738322e-06
6.11000,-8.04935848e-06
6.11200,-8.01151222e-06
6.11400,-7.97384362e-06
6.11600,-7.93635184e-06
6.11800,-7.89903605e-06
6.12000,-7.86189543e-06
6.12200,-7.82492916e-06
6.12400,-7.78813642e-06
6.12600,-7.75151640e-06
6.12800,-7.71506828e-06
6.13000,-7.67879127e-06
6.13200,-7.64268457e-06
6.13400,-7.60674736e-06
6.13600,-7.57097887e-06
6.13800,-7.53537829e-06
6.14000,-7.49994485e-06
6.14200,-7.46467775e-06
6.14400,-7.42957623e-06
6.14600,-7.39463950e-06
6.14800,-7.35986679e-06
6.15000,-7.32525733e-06
6.15200,-7.29081036e-06
6.15400,-7.25652512e-06
6.15600,-7.22240085e-06
6.15800,-7.18843680e-06
6.16000,-7.15463220e-06
6.16200,-7.12098633e-06
6.16400,-7.08749843e-06
6.16600,-7.05416776e-06
6.16800,-7.02099358e-06
6.17000,-6.98797517e-06
6.17200,-6.95511179e-06
6.17400,-6.92240272e-06
6.17600,-6.88984723e-06
6.17800,-6.85744460e-06
6.18000,-6.82519412e-06
6.18200,-6.79309507e-06
6.18400,-6.76114675e-06
6.18600,-6.72934845e-06
6.18800,-6.69769946e-06
6.19000,-6.66619908e-06
6.19200,-6.63484662e-06
6.19400,-6.60364139e-06
6.19600,-6.57258269e-06
6.19800,-6.54166984e-06
6.20000,-6.51090216e-06
6.20200,-6.48027895e-06
6.20400,-6.44979956e-06
6.20600,-6.41946330e-06
6.20800,-6.38926950e-06
6.21000,-6.35921749e-06
6.21200,-6.32930662e-06
6.21400,-6.29953621e-06
6.21600,-6.26990561e-06
6.21800,-6.24041417e-06
6.22000,-6.21106122e-06
6.22200,-6.18184613e-06
6.22400,-6.15276825e-06
6.22600,-6.12382693e-06
6.22800,-6.09502153e-06
6.23000,-6.06635142e-06
6.23200,-6.03781596e-06
6.23400,-6.00941453e-06
6.23600,-5.98114648e-06
6.23800,-5.95301120e-06
6.24000,-5.92500807e-06
6.24200,-5.89713646e-06
6.24400,-5.86939576e-06
6.24600,-5.84178535e-06
6.24800,-5.81430463e-06
6.25000,-5.78695298e-06
6.25200,-5.75972980e-06
6.25400,-5.73263450e-06
6.25600,-5.70566646e-06
6.25800,-5.67882509e-06
6.26000,-5.65210980e-06
6.26200,-5.62552000e-06
6.26400,-5.59905510e-06
6.26600,-5.57271451e-06
6.26800,-5.54649765e-06
6.27000,-5.52040394e-06
6.27200,-5.49443281e-06
6.27400,-5.46858367e-06
6.27600,-5.44285596e-06
6.27800,-5.41724910e-06
6.28000,-5.39176254e-06
6.28200,-5.36639570e-06
6.28400,-5.34114802e-06
6.28600,-5.31601895e-06
6.28800,-5.29100793e-06
6.29000,-5.26611441e-06
6.29200,-5.24133783e-06
6.29400,-5.21667765e-06
6.29600,-5.19213332e-06
6.29800,-5.16770429e-06
6.30000,-5.14339004e-06
6.30200,-5.11919001e-06
6.30400,-5.09510367e-06
6.30600,-5.07113050e-06
6.30800,-5.04726995e-06
6.31000,-5.02352151e-06
6.31200,-4.99988464e-06
6.31400,-4.97635882e-06
6.31600,-4.95294353e-06
6.31800,-4.92963825e-06
6.32000,-4.90644248e-06
6.32200,-4.88335568e-06
6.32400,-4.86037736e-06
6.32600,-4.83750700e-06
6.32800,-4.81474410e-06
6.33000,-4.79208815e-06
6.33200,-4.76953865e-06
6.33400,-4.74709510e-06
6.33600,-4.72475701e-06
6.33800,-4.70252388e-06
6.34000,-4.68039521e-06
6.34200,-4.65837053e-06
6.34400,-4.63644934e-06
6.34600,-4.61463115e-06
6.34800,-4.59291548e-06
6.35000,-4.57130185e-06
6.35200,-4.54978979e-06
6.35400,-4.52837881e-06
6.35600,-4.50706844e-06
6.35800,-4.48585822e-06
6.36000,-4.46474766e-06
6.36200,-4.44373630e-06
6.36400,-4.42282369e-06
6.36600,-4.40200934e-06
6.36800,-4.38129281e-06
6.37000,-4.36067364e-06
6.37200,-4.34015136e-06
6.37400,-4.31972552e-06
6.37600,-4.29939567e-06
6.37800,-4.27916137e-06
6.38000,-4.25902215e-06
6.38200,-4.23897758e-06
6.38400,-4.21902722e-06
6.38600,-4.19917061e-06
6.38800,-4.17940732e-06
6.39000,-4.15973692e-06
6.39200,-4.14015896e-06
6.39400,-4.12067301e-06
6.39600,-4.10127865e-06
6.39800,-4.08197543e-06
6.40000,-4.06276294e-06
6.40200,-4.04364075e-06
6.40400,-4.02460843e-06
6.40600,-4.00566556e-06
6.40800,-3.98681173e-06
6.41000,-3.96804651e-06
6.41200,-3.94936949e-06
6.41400,-3.93078026e-06
6.41600,-3.91227840e-06
6.41800,-3.89386350e-06
6.42000,-3.87553516e-06
6.42200,-3.85729296e-06
6.42400,-3.83913652e-06
6.42600,-3.82106541e-06
6.42800,-3.80307925e-06
6.43000,-3.78517763e-06
6.43200,-3.76736016e-06
6.43400,-3.74962644e-06
6.43600,-3.73197608e-06
6.43800,-3.71440868e-06
6.44000,-3.69692387e-06
6.44200,-3.67952125e-06
6.44400,-3.66220043e-06
6.44600,-3.64496103e-06
6.44800,-3.62780267e-06
6.45000,-3.61072498e-06
6.45200,-3.59372756e-06
6.45400,-3.57681004e-06
6.45600,-3.55997206e-06
6.45800,-3.54321323e-06
6.46000,-3.52653318e-06
6.46200,-3.50993155e-06
6.46400,-3.49340796e-06
6.46600,-3.47696206e-06
6.46800,-3.46059346e-06
6.47000,-3.44430183e-06
6.47200,-3.42808678e-06
6.47400,-3.41194796e-06
6.47600,-3.39588502e-06
6.47800,-3.37989760e-06
6.48000,-3.36398534e-06
6.48200,-3.34814789e-06
6.48400,-3.33238490e-06
6.48600,-3.31669602e-06
6.48800,-3.30108090e-06
6.49000,-3.28553920e-06
6.49200,-3.27007057e-06
6.49400,-3.25467467e-06
6.49600,-3.23935115e-06
6.49800,-3.22409968e-06
6.50000,-3.20891992e-06
6.50200,-3.19381154e-06
6.50400,-3.17877419e-06
6.50600,-3.16380754e-06
6.50800,-3.14891127e-06
6.51000,-3.13408503e-06
6.51200,-3.11932852e-06
6.51400,-3.10464138e-06
6.51600,-3.09002331e-06
6.51800,-3.07547397e-06
6.52000,-3.06099304e-06
6.52200,-3.04658021e-06
6.52400,-3.03223515e-06
6.52600,-3.01795754e-06
6.52800,-3.00374707e-06
6.53000,-2.98960342e-06
6.53200,-2.97552628e-06
6.53400,-2.96151534e-06
6.53600,-2.94757028e-06
6.53800,-2.93369080e-06
6.54000,-2.91987658e-06
6.54200,-2.90612733e-06
6.54400,-2.89244273e-06
6.54600,-2.87882249e-06
6.54800,-2.86526630e-06
6.55000,-2.85177386e-06
6.55200,-2.83834487e-06
6.55400,-2.82497903e-06
6.55600,-2.81167605e-06
6.55800,-2.79843563e-06
6.56000,-2.78525748e-06
6.56200,-2.77214130e-06
6.56400,-2.75908681e-06
6.56600,-2.74609371e-06
6.56800,-2.73316172e-06
6.57000,-2.72029055e-06
6.57200,-2.70747991e-06
6.57400,-2.69472952e-06
6.57600,-2.68203910e-06
6.57800,-2.66940836e-06
6.58000,-2.65683703e-06
6.58200,-2.64432483e-06
6.58400,-2.63187147e-06
6.58600,-2.61947668e-06
6.58800,-2.60714019e-06
6.59000,-2.59486173e-06
6.59200,-2.58264101e-06
6.59400,-2.57047778e-06
6.59600,-2.55837175e-06
6.59800,-2.54632267e-06
6.60000,-2.53433026e-06
6.60200,-2.52239425e-06
6.60400,-2.51051439e-06
6.60600,-2.49869040e-06
6.60800,-2.48692204e-06
6.61000,-2.47520903e-06
6.61200,-2.46355111e-06
6.61400,-2.45194803e-06
6.61600,-2.44039953e-06
6.61800,-2.42890535e-06
6.62000,-2.41746523e-06
6.62200,-2.40607894e-06
6.62400,-2.39474620e-06
6.62600,-2.38346677e-06
6.62800,-2.37224040e-06
6.63000,-2.36106684e-06
6.63200,-2.34994584e-06
6.63400,-2.33887715e-06
6.63600,-2.32786054e-06
6.63800,-2.31689575e-06
6.64000,-2.30598254e-06
6.64200,-2.29512066e-06
6.64400,-2.28430989e-06
6.64600,-2.27354997e-06
6.64800,-2.26284068e-06
6.65000,-2.25218176e-06
6.65200,-2.24157298e-06
6.65400,-2.23101412e-06
6.65600,-2.22050493e-06
6.65800,-2.21004518e-06
6.66000,-2.19963464e-06
6.66200,-2.18927308e-06
6.66400,-2.17896026e-06
6.66600,-2.16869596e-06
6.66800,-2.15847995e-06
6.67000,-2.14831201e-06
6.67200,-2.13819191e-06
6.67400,-2.12811941e-06
6.67600,-2.11809431e-06
6.67800,-2.10811637e-06
6.68000,-2.09818538e-06
6.68200,-2.08830112e-06
6.68400,-2.07846335e-06
6.68600,-2.06867188e-06
6.68800,-2.05892648e-06
6.69000,-2.04922692e-06
6.69200,-2.03957301e-06
6.69400,-2.02996452e-06
6.69600,-2.02040123e-06
6.69800,-2.01088295e-06
6.70000,-2.00140945e-06
6.70200,-1.99198052e-06
6.70400,-1.98259597e-06
6.70600,-1.97325557e-06
6.70800,-1.96395911e-06
6.71000,-1.95470641e-06
6.71200,-1.94549724e-06
6.71400,-1.93633140e-06
6.71600,-1.92720870e-06
6.71800,-1.91812892e-06
6.72000,-1.90909186e-06
6.72200,-1.90009734e-06
6.72400,-1.89114513e-06
6.72600,-1.88223506e-06
6.72800,-1.87336691e-06
6.73000,-1.86454049e-06
6.73200,-1.85575560e-06
6.73400,-1.84701206e-06
6.73600,-1.83830966e-06
6.73800,-1.82964822e-06
6.74000,-1.82102753e-06
6.74200,-1.81244741e-06
6.74400,-1.80390767e-06
6.74600,-1.79540812e-06
6.74800,-1.78694857e-06
6.75000,-1.77852883e-06
6.75200,-1.77014871e-06
6.75400,-1.76180803e-06
6.75600,-1.75350660e-06
6.75800,-1.74524424e-06
6.76000,-1.73702077e-06
6.76200,-1.72883600e-06
6.76400,-1.72068974e-06
6.76600,-1.71258183e-06
6.76800,-1.70451207e-06
6.77000,-1.69648029e-06
6.77200,-1.68848632e-06
6.77400,-1.68052997e-06
6.77600,-1.67261106e-06
6.77800,-1.66472942e-06
6.78000,-1.65688488e-06
6.78200,-1.64907726e-06
6.78400,-1.64130639e-06
6.78600,-1.63357209e-06
6.78800,-1.62587420e-06
6.79000,-1.61821253e-06
6.79200,-1.61058693e-06
6.79400,-1.60299722e-06
6.79600,-1.59544323e-06
6.79800,-1.58792480e-06
6.80000,-1.58044176e-06
6.80200,-1.57299393e-06
6.80400,-1.56558117e-06
6.80600,-1.55820329e-06
6.80800,-1.55086015e-06
6.81000,-1.54355156e-06
6.81200,-1.53627738e-06
6.81400,-1.52903744e-06
6.81600,-1.52183158e-06
6.81800,-1.51465964e-06
6.82000,-1.50752145e-06
6.82200,-1.50041687e-06
6.82400,-1.49334573e-06
6.82600,-1.48630788e-06
6.82800,-1.47930315e-06
6.83000,-1.47233140e-06
6.83200,-1.46539247e-06
6.83400,-1.45848620e-06
6.83600,-1.45161244e-06
6.83800,-1.44477104e-06
6.84000,-1.43796185e-06
6.84200,-1.43118471e-06
6.84400,-1.42443947e-06
6.84600,-1.41772599e-06
6.84800,-1.41104411e-06
6.85000,-1.40439369e-06
6.85200,-1.39777458e-06
6.85400,-1.39118662e-06
6.85600,-1.38462968e-06
6.85800,-1.37810361e-06
6.86000,-1.37160826e-06
6.86200,-1.36514349e-06
6.86400,-1.35870916e-06
6.86600,-1.35230512e-06
6.86800,-1.34593123e-06
6.87000,-1.33958734e-06
6.87200,-1.33327333e-06
6.87400,-1.32698904e-06
6.87600,-1.32073433e-06
6.87800,-1.31450907e-06
6.88000,-1.30831313e-06
6.88200,-1.30214635e-06
6.88400,-1.29600861e-06
6.88600,-1.28989976e-06
6.88800,-1.28381968e-06
6.89000,-1.27776822e-06
6.89200,-1.27174526e-06
6.89400,-1.26575065e-06
6.89600,-1.25978427e-06
6.89800,-1.25384598e-06
6.90000,-1.24793565e-06
6.90200,-1.24205315e-06
6.90400,-1.23619834e-06
6.90600,-1.23037111e-06
6.90800,-1.22457131e-06
6.91000,-1.21879882e-06
6.91200,-1.21305351e-06
6.91400,-1.20733525e-06
6.91600,-1.20164391e-06
6.91800,-1.19597938e-06
6.92000,-1.19034152e-06
6.92200,-1.18473020e-06
6.92400,-1.17914531e-06
6.92600,-1.17358671e-06
6.92800,-1.16805429e-06
6.93000,-1.16254792e-06
6.93200,-1.15706748e-06
6.93400,-1.15161285e-06
6.93600,-1.14618390e-06
6.93800,-1.14078052e-06
6.94000,-1.13540258e-06
6.94200,-1.13004997e-06
6.94400,-1.12472256e-06
6.94600,-1.11942024e-06
6.94800,-1.11414289e-06
6.95000,-1.10889039e-06
6.95200,-1.10366262e-06
6.95400,-1.09845948e-06
6.95600,-1.09328083e-06
6.95800,-1.08812658e-06
6.96000,-1.08299659e-06
6.96200,-1.07789077e-06
6.96400,-1.07280899e-06
6.96600,-1.06775114e-06
6.96800,-1.06271711e-06
6.97000,-1.05770679e-06
6.97200,-1.05272007e-06
6.97400,-1.04775683e-06
6.97600,-1.04281696e-06
6.97800,-1.03790036e-06
6.98000,-1.03300691e-06
6.98200,-1.02813652e-06
6.98400,-1.02328905e-06
6.98600,-1.01846442e-06
6.98800,-1.01366251e-06
6.99000,-1.00888322e-06
6.99200,-1.00412643e-06
6.99400,-9.99392053e-07
6.99600,-9.94679970e-07
6.99800,-9.89990080e-07
7.00000,-9.85322279e-07
7.00200,-9.80676463e-07
7.00400,-9.76052528e-07
7.00600,-9.71450372e-07
7.00800,-9.66869892e-07
7.01000,-9.62310986e-07
7.01200,-9.57773553e-07
7.01400,-9.53257491e-07
7.01600,-9.48762700e-07
7.01800,-9.44289080e-07
7.02000,-9.39836532e-07
7.02200,-9.35404956e-07
7.02400,-9.30994254e-07
7.02600,-9.26604327e-07
7.02800,-9.22235077e-07
7.03000,-9.17886409e-07
7.03200,-9.13558224e-07
7.03400,-9.09250426e-07
7.03600,-9.04962919e-07
7.03800,-9.00695609e-07
7.04000,-8.96448399e-07
7.04200,-8.92221196e-07
7.04400,-8.88013905e-07
7.04600,-8.83826432e-07
7.04800,-8.79658685e-07
7.05000,-8.75510570e-07
7.05200,-8.71381996e-07
7.05400,-8.67272869e-07
7.05600,-8.63183100e-07
7.05800,-8.59112595e-07
7.06000,-8.55061266e-07
7.06200,-8.51029022e-07
7.06400,-8.47015773e-07
7.06600,-8.43021429e-07
7.06800,-8.39045902e-07
7.07000,-8.35089103e-07
7.07200,-8.31150944e-07
7.07400,-8.27231338e-07
7.07600,-8.23330196e-07
7.07800,-8.19447433e-07
7.08000,-8.15582961e-07
7.08200,-8.11736695e-07
7.08400,-8.07908549e-07
7.08600,-8.04098438e-07
7.08800,-8.00306276e-07
7.09000,-7.96531980e-07
7.09200,-7.92775465e-07
7.09400,-7.89036648e-07
7.09600,-7.85315446e-07
7.09800,-7.81611774e-07
7.10000,-7.77925552e-07
7.10200,-7.74256697e-07
7.10400,-7.70605127e-07
7.10600,-7.66970760e-07
7.10800,-7.63353517e-07
7.11000,-7.59753316e-07
7.11200,-7.56170077e-07
7.11400,-7.52603720e-07
7.11600,-7.49054166e-07
7.11800,-7.45521336e-07
7.12000,-7.42005151e-07
7.12200,-7.38505533e-07
7.12400,-7.35022404e-07
7.12600,-7.31555686e-07
7.12800,-7.28105302e-07
7.13000,-7.24671175e-07
7.13200,-7.21253228e-07
7.13400,-7.17851386e-07
7.13600,-7.14465573e-07
7.13800,-7.11095713e-07
7.14000,-7.07741731e-07
7.14200,-7.04403553e-07
7.14400,-7.01081103e-07
7.14600,-6.97774309e-07
7.14800,-6.94483096e-07
7.15000,-6.91207391e-07
7.15200,-6.87947122e-07
7.15400,-6.84702214e-07
7.15600,-6.81472597e-07
7.15800,-6.78258198e-07
7.16000,-6.75058945e-07
7.16200,-6.71874768e-07
7.16400,-6.68705595e-07
7.16600,-6.65551356e-07
7.16800,-6.62411980e-07
7.17000,-6.59287397e-07
7.17200,-6.56177538e-07
7.17400,-6.53082334e-07
7.17600,-6.50001715e-07
7.17800,-6.46935614e-07
7.18000,-6.43883960e-07
7.18200,-6.40846688e-07
7.18400,-6.37823728e-07
7.18600,-6.34815013e-07
7.18800,-6.31820478e-07
7.19000,-6.28840053e-07
7.19200,-6.25873675e-07
7.19400,-6.22921275e-07
7.19600,-6.19982789e-07
7.19800,-6.17058150e-07
7.20000,-6.14147294e-07
7.20200,-6.11250157e-07
7.20400,-6.08366672e-07
7.20600,-6.05496776e-07
7.20800,-6.02640406e-07
7.21000,-5.99797496e-07
7.21200,-5.96967985e-07
7.21400,-5.94151809e-07
7.21600,-5.91348905e-07
7.21800,-5.88559210e-07
7.22000,-5.85782663e-07
7.22200,-5.83019202e-07
7.22400,-5.80268764e-07
7.22600,-5.77531290e-07
7.22800,-5.74806717e-07
7.23000,-5.72094985e-07
7.23200,-5.69396033e-07
7.23400,-5.66709802e-07
7.23600,-5.64036231e-07
7.23800,-5.61375261e-07
7.24000,-5.58726833e-07
7.24200,-5.56090887e-07
7.24400,-5.53467365e-07
7.24600,-5.50856208e-07
7.24800,-5.48257358e-07
7.25000,-5.45670757e-07
7.25200,-5.43096347e-07
7.25400,-5.40534072e-07
7.25600,-5.37983873e-07
7.25800,-5.35445695e-07
7.26000,-5.32919480e-07
7.26200,-5.30405172e-07
7.26400,-5.27902715e-07
7.26600,-5.25412053e-07
7.26800,-5.22933131e-07
7.27000,-5.20465894e-07
7.27200,-5.18010286e-07
7.27400,-5.15566252e-07
7.27600,-5.13133739e-07
7.27800,-5.10712692e-07
7.28000,-5.08303057e-07
7.28200,-5.05904780e-07
7.28400,-5.03517808e-07
7.28600,-5.01142087e-07
7.28800,-4.98777565e-07
7.29000,-4.96424189e-07
7.29200,-4.94081906e-07
7.29400,-4.91750665e-07
7.29600,-4.89430412e-07
7.29800,-4.87121097e-07
7.30000,-4.84822667e-07
7.30200,-4.82535073e-07
7.30400,-4.80258262e-07
7.30600,-4.77992183e-07
7.30800,-4.75736788e-07
7.31000,-4.73492024e-07
7.31200,-4.71257842e-07
7.31400,-4.69034192e-07
7.31600,-4.66821025e-07
7.31800,-4.64618290e-07
7.32000,-4.62425940e-07
7.32200,-4.60243925e-07
7.32400,-4.58072197e-07
7.32600,-4.55910706e-07
7.32800,-4.53759405e-07
7.33000,-4.51618247e-07
7.33200,-4.49487182e-07
7.33400,-4.47366164e-07
7.33600,-4.45255145e-07
7.33800,-4.43154078e-07
7.34000,-4.41062916e-07
7.34200,-4.38981613e-07
7.34400,-4.36910122e-07
7.34600,-4.34848398e-07
7.34800,-4.32796393e-07
7.35000,-4.30754062e-07
7.35200,-4.28721361e-07
7.35400,-4.26698242e-07
7.35600,-4.24684662e-07
7.35800,-4.22680575e-07
7.36000,-4.20685936e-07
7.36200,-4.18700702e-07
7.36400,-4.16724827e-07
7.36600,-4.14758268e-07
7.36800,-4.12800981e-07
7.37000,-4.10852922e-07
7.37200,-4.08914048e-07
7.37400,-4.06984315e-07
7.37600,-4.05063681e-07
7.37800,-4.03152102e-07
7.38000,-4.01249536e-07
7.38200,-3.99355941e-07
7.38400,-3.97471273e-07
7.38600,-3.95595492e-07
7.38800,-3.93728555e-07
7.39000,-3.91870421e-07
7.39200,-3.90021048e-07
7.39400,-3.88180395e-07
7.39600,-3.86348421e-07
7.39800,-3.84525084e-07
7.40000,-3.82710345e-07
7.40200,-3.80904163e-07
7.40400,-3.79106497e-07
7.40600,-3.77317307e-07
7.40800,-3.75536554e-07
7.41000,-3.73764198e-07
7.41200,-3.72000199e-07
7.41400,-3.70244518e-07
7.41600,-3.68497115e-07
7.41800,-3.66757952e-07
7.42000,-3.65026989e-07
7.42200,-3.63304189e-07
7.42400,-3.61589513e-07
7.42600,-3.59882922e-07
7.42800,-3.58184378e-07
7.43000,-3.56493844e-07
7.43200,-3.54811282e-07
7.43400,-3.53136654e-07
7.43600,-3.51469922e-07
7.43800,-3.49811051e-07
7.44000,-3.48160002e-07
7.44200,-3.46516738e-07
7.44400,-3.44881224e-07
7.44600,-3.43253422e-07
7.44800,-3.41633297e-07
7.45000,-3.40020811e-07
7.45200,-3.38415930e-07
7.45400,-3.36818617e-07
7.45600,-3.35228836e-07
7.45800,-3.33646553e-07
7.46000,-3.32071731e-07
7.46200,-3.30504336e-07
7.46400,-3.28944333e-07
7.46600,-3.27391687e-07
7.46800,-3.25846363e-07
